"AIC";"Stability";"Predictor";"ID"
"5516";778.076149631178;"Size tipping";"Cover + Spatial 
 structure";613
"5517";789.993624153047;"Size tipping";"Spatial 
 structure";613
"5518";750.76031923493;"Absolute distance";"Cover";614
"5519";672.610456865298;"Absolute distance";"Cover + Spatial 
 structure";614
"5520";761.631347462075;"Absolute distance";"Spatial 
 structure";614
"5521";720.77235578013;"Relative distance";"Cover";614
"5522";642.205076297878;"Relative distance";"Cover + Spatial 
 structure";614
"5523";760.285297175175;"Relative distance";"Spatial 
 structure";614
"5524";784.684013986322;"Size tipping";"Cover";614
"5525";740.690708684623;"Size tipping";"Cover + Spatial 
 structure";614
"5526";769.815527872233;"Size tipping";"Spatial 
 structure";614
"5527";764.814514834488;"Absolute distance";"Cover";615
"5528";720.755891067194;"Absolute distance";"Cover + Spatial 
 structure";615
"5529";768.12295735883;"Absolute distance";"Spatial 
 structure";615
"5530";621.615219720212;"Relative distance";"Cover";615
"5531";571.365919061834;"Relative distance";"Cover + Spatial 
 structure";615
"5532";725.986586285085;"Relative distance";"Spatial 
 structure";615
"5533";781.107294116216;"Size tipping";"Cover";615
"5534";749.103014256563;"Size tipping";"Cover + Spatial 
 structure";615
"5535";780.694365270497;"Size tipping";"Spatial 
 structure";615
"5536";699.593470964909;"Absolute distance";"Cover";616
"5537";633.994779763272;"Absolute distance";"Cover + Spatial 
 structure";616
"5538";734.921497116391;"Absolute distance";"Spatial 
 structure";616
"5539";708.488945147022;"Relative distance";"Cover";616
"5540";647.202984088523;"Relative distance";"Cover + Spatial 
 structure";616
"5541";749.053479693243;"Relative distance";"Spatial 
 structure";616
"5542";772.281901269563;"Size tipping";"Cover";616
"5543";745.121206847521;"Size tipping";"Cover + Spatial 
 structure";616
"5544";769.835634145421;"Size tipping";"Spatial 
 structure";616
"5545";731.273527794204;"Absolute distance";"Cover";617
"5546";664.568196667113;"Absolute distance";"Cover + Spatial 
 structure";617
"5547";765.700337893189;"Absolute distance";"Spatial 
 structure";617
"5548";665.460185213007;"Relative distance";"Cover";617
"5549";584.345832159872;"Relative distance";"Cover + Spatial 
 structure";617
"5550";712.943181858763;"Relative distance";"Spatial 
 structure";617
"5551";781.427513185448;"Size tipping";"Cover";617
"5552";745.095559779138;"Size tipping";"Cover + Spatial 
 structure";617
"5553";760.821619948547;"Size tipping";"Spatial 
 structure";617
"5554";746.387803079693;"Absolute distance";"Cover";618
"5555";671.909060245164;"Absolute distance";"Cover + Spatial 
 structure";618
"5556";778.231368627557;"Absolute distance";"Spatial 
 structure";618
"5557";684.662252466918;"Relative distance";"Cover";618
"5558";601.347522423945;"Relative distance";"Cover + Spatial 
 structure";618
"5559";767.036971232732;"Relative distance";"Spatial 
 structure";618
"5560";804.840442997694;"Size tipping";"Cover";618
"5561";772.151182140282;"Size tipping";"Cover + Spatial 
 structure";618
"5562";781.106106517367;"Size tipping";"Spatial 
 structure";618
"5563";736.908875818265;"Absolute distance";"Cover";619
"5564";671.30392497739;"Absolute distance";"Cover + Spatial 
 structure";619
"5565";761.472382734024;"Absolute distance";"Spatial 
 structure";619
"5566";761.477194365615;"Relative distance";"Cover";619
"5567";722.495308596583;"Relative distance";"Cover + Spatial 
 structure";619
"5568";800.236804598834;"Relative distance";"Spatial 
 structure";619
"5569";771.432782763595;"Size tipping";"Cover";619
"5570";740.079371624275;"Size tipping";"Cover + Spatial 
 structure";619
"5571";758.146618384293;"Size tipping";"Spatial 
 structure";619
"5572";730.857526680482;"Absolute distance";"Cover";620
"5573";640.03668582578;"Absolute distance";"Cover + Spatial 
 structure";620
"5574";758.733186793803;"Absolute distance";"Spatial 
 structure";620
"5575";680.98765733182;"Relative distance";"Cover";620
"5576";613.639990325983;"Relative distance";"Cover + Spatial 
 structure";620
"5577";748.791684723232;"Relative distance";"Spatial 
 structure";620
"5578";776.090134854032;"Size tipping";"Cover";620
"5579";736.899119159303;"Size tipping";"Cover + Spatial 
 structure";620
"5580";757.492304831551;"Size tipping";"Spatial 
 structure";620
"5581";757.35351494815;"Absolute distance";"Cover";621
"5582";664.078383926505;"Absolute distance";"Cover + Spatial 
 structure";621
"5583";780.893897133207;"Absolute distance";"Spatial 
 structure";621
"5584";697.201312344882;"Relative distance";"Cover";621
"5585";620.340091989722;"Relative distance";"Cover + Spatial 
 structure";621
"5586";749.983402123812;"Relative distance";"Spatial 
 structure";621
"5587";792.384748107194;"Size tipping";"Cover";621
"5588";759.800286687952;"Size tipping";"Cover + Spatial 
 structure";621
"5589";783.629577741552;"Size tipping";"Spatial 
 structure";621
"5590";729.824346062398;"Absolute distance";"Cover";622
"5591";646.527048486627;"Absolute distance";"Cover + Spatial 
 structure";622
"5592";754.637552242892;"Absolute distance";"Spatial 
 structure";622
"5593";640.165068228673;"Relative distance";"Cover";622
"5594";614.148426632257;"Relative distance";"Cover + Spatial 
 structure";622
"5595";724.326549411204;"Relative distance";"Spatial 
 structure";622
"5596";762.89685673978;"Size tipping";"Cover";622
"5597";739.476746411282;"Size tipping";"Cover + Spatial 
 structure";622
"5598";778.832315241754;"Size tipping";"Spatial 
 structure";622
"5599";770.42276923901;"Absolute distance";"Cover";623
"5600";666.434864223581;"Absolute distance";"Cover + Spatial 
 structure";623
"5601";751.870718270032;"Absolute distance";"Spatial 
 structure";623
"5602";696.337401538568;"Relative distance";"Cover";623
"5603";620.697185257409;"Relative distance";"Cover + Spatial 
 structure";623
"5604";766.053738455767;"Relative distance";"Spatial 
 structure";623
"5605";782.531420931948;"Size tipping";"Cover";623
"5606";752.320303512596;"Size tipping";"Cover + Spatial 
 structure";623
"5607";775.322862518545;"Size tipping";"Spatial 
 structure";623
"5608";757.719339546708;"Absolute distance";"Cover";624
"5609";681.169725218671;"Absolute distance";"Cover + Spatial 
 structure";624
"5610";779.269092852041;"Absolute distance";"Spatial 
 structure";624
"5611";685.140347477218;"Relative distance";"Cover";624
"5612";612.977034979167;"Relative distance";"Cover + Spatial 
 structure";624
"5613";733.65260313521;"Relative distance";"Spatial 
 structure";624
"5614";784.639635786916;"Size tipping";"Cover";624
"5615";737.419554685333;"Size tipping";"Cover + Spatial 
 structure";624
"5616";755.042978516913;"Size tipping";"Spatial 
 structure";624
"5617";726.334933196135;"Absolute distance";"Cover";625
"5618";654.232917783273;"Absolute distance";"Cover + Spatial 
 structure";625
"5619";728.445225458459;"Absolute distance";"Spatial 
 structure";625
"5620";683.035301660174;"Relative distance";"Cover";625
"5621";605.112648235591;"Relative distance";"Cover + Spatial 
 structure";625
"5622";756.740849604993;"Relative distance";"Spatial 
 structure";625
"5623";788.715486130872;"Size tipping";"Cover";625
"5624";761.727392736262;"Size tipping";"Cover + Spatial 
 structure";625
"5625";780.972972869834;"Size tipping";"Spatial 
 structure";625
"5626";724.821317983982;"Absolute distance";"Cover";626
"5627";631.966410985439;"Absolute distance";"Cover + Spatial 
 structure";626
"5628";749.308164259771;"Absolute distance";"Spatial 
 structure";626
"5629";702.280276382718;"Relative distance";"Cover";626
"5630";621.171668776403;"Relative distance";"Cover + Spatial 
 structure";626
"5631";741.066141953279;"Relative distance";"Spatial 
 structure";626
"5632";785.838735847063;"Size tipping";"Cover";626
"5633";749.072897116747;"Size tipping";"Cover + Spatial 
 structure";626
"5634";775.110910137907;"Size tipping";"Spatial 
 structure";626
"5635";744.01596828353;"Absolute distance";"Cover";627
"5636";671.762815563565;"Absolute distance";"Cover + Spatial 
 structure";627
"5637";769.051120440613;"Absolute distance";"Spatial 
 structure";627
"5638";723.209018216231;"Relative distance";"Cover";627
"5639";675.769472846517;"Relative distance";"Cover + Spatial 
 structure";627
"5640";802.14784951174;"Relative distance";"Spatial 
 structure";627
"5641";776.466012253879;"Size tipping";"Cover";627
"5642";759.840643083867;"Size tipping";"Cover + Spatial 
 structure";627
"5643";778.381564440608;"Size tipping";"Spatial 
 structure";627
"5644";766.650602673576;"Absolute distance";"Cover";628
"5645";699.475167624551;"Absolute distance";"Cover + Spatial 
 structure";628
"5646";791.500372126802;"Absolute distance";"Spatial 
 structure";628
"5647";679.481787026279;"Relative distance";"Cover";628
"5648";600.463336708742;"Relative distance";"Cover + Spatial 
 structure";628
"5649";725.537262113264;"Relative distance";"Spatial 
 structure";628
"5650";799.172624635446;"Size tipping";"Cover";628
"5651";760.717999579182;"Size tipping";"Cover + Spatial 
 structure";628
"5652";770.706167392868;"Size tipping";"Spatial 
 structure";628
"5653";741.135453007572;"Absolute distance";"Cover";629
"5654";647.63363559508;"Absolute distance";"Cover + Spatial 
 structure";629
"5655";745.951427891128;"Absolute distance";"Spatial 
 structure";629
"5656";708.82451370603;"Relative distance";"Cover";629
"5657";623.900969614819;"Relative distance";"Cover + Spatial 
 structure";629
"5658";770.917111761119;"Relative distance";"Spatial 
 structure";629
"5659";789.128895904719;"Size tipping";"Cover";629
"5660";752.751646828449;"Size tipping";"Cover + Spatial 
 structure";629
"5661";784.803474743134;"Size tipping";"Spatial 
 structure";629
"5662";748.053246280665;"Absolute distance";"Cover";630
"5663";653.537967696598;"Absolute distance";"Cover + Spatial 
 structure";630
"5664";775.215290784524;"Absolute distance";"Spatial 
 structure";630
"5665";691.255801667929;"Relative distance";"Cover";630
"5666";619.320521313343;"Relative distance";"Cover + Spatial 
 structure";630
"5667";748.259205510655;"Relative distance";"Spatial 
 structure";630
"5668";795.433951592569;"Size tipping";"Cover";630
"5669";744.111566602151;"Size tipping";"Cover + Spatial 
 structure";630
"5670";763.662623958149;"Size tipping";"Spatial 
 structure";630
"5671";752.216823283673;"Absolute distance";"Cover";631
"5672";671.101842591478;"Absolute distance";"Cover + Spatial 
 structure";631
"5673";771.250785278489;"Absolute distance";"Spatial 
 structure";631
"5674";710.737225355697;"Relative distance";"Cover";631
"5675";652.524025029542;"Relative distance";"Cover + Spatial 
 structure";631
"5676";777.552629303339;"Relative distance";"Spatial 
 structure";631
"5677";803.203758247312;"Size tipping";"Cover";631
"5678";772.726599574857;"Size tipping";"Cover + Spatial 
 structure";631
"5679";785.930164507074;"Size tipping";"Spatial 
 structure";631
"5680";732.974887078942;"Absolute distance";"Cover";632
"5681";646.281679022534;"Absolute distance";"Cover + Spatial 
 structure";632
"5682";738.800190891305;"Absolute distance";"Spatial 
 structure";632
"5683";678.95718411838;"Relative distance";"Cover";632
"5684";599.70003749023;"Relative distance";"Cover + Spatial 
 structure";632
"5685";753.125653967817;"Relative distance";"Spatial 
 structure";632
"5686";801.962539323374;"Size tipping";"Cover";632
"5687";774.792874488327;"Size tipping";"Cover + Spatial 
 structure";632
"5688";780.237447958276;"Size tipping";"Spatial 
 structure";632
"5689";732.210967590209;"Absolute distance";"Cover";633
"5690";691.360323440976;"Absolute distance";"Cover + Spatial 
 structure";633
"5691";777.666636281281;"Absolute distance";"Spatial 
 structure";633
"5692";677.894142483809;"Relative distance";"Cover";633
"5693";617.79744737781;"Relative distance";"Cover + Spatial 
 structure";633
"5694";779.375212609253;"Relative distance";"Spatial 
 structure";633
"5695";810.143257608662;"Size tipping";"Cover";633
"5696";786.78443562219;"Size tipping";"Cover + Spatial 
 structure";633
"5697";798.420033299403;"Size tipping";"Spatial 
 structure";633
"5698";724.904145542214;"Absolute distance";"Cover";634
"5699";670.382580696247;"Absolute distance";"Cover + Spatial 
 structure";634
"5700";749.794734230766;"Absolute distance";"Spatial 
 structure";634
"5701";705.342740828907;"Relative distance";"Cover";634
"5702";653.924478840569;"Relative distance";"Cover + Spatial 
 structure";634
"5703";781.583551042241;"Relative distance";"Spatial 
 structure";634
"5704";798.850872506488;"Size tipping";"Cover";634
"5705";743.043828352591;"Size tipping";"Cover + Spatial 
 structure";634
"5706";751.662934752475;"Size tipping";"Spatial 
 structure";634
"5707";739.824214523771;"Absolute distance";"Cover";635
"5708";660.29189609557;"Absolute distance";"Cover + Spatial 
 structure";635
"5709";742.692206804242;"Absolute distance";"Spatial 
 structure";635
"5710";694.944874999148;"Relative distance";"Cover";635
"5711";605.537274741373;"Relative distance";"Cover + Spatial 
 structure";635
"5712";757.522256259298;"Relative distance";"Spatial 
 structure";635
"5713";793.024903587066;"Size tipping";"Cover";635
"5714";761.814121699617;"Size tipping";"Cover + Spatial 
 structure";635
"5715";781.605028676852;"Size tipping";"Spatial 
 structure";635
"5716";747.701702869209;"Absolute distance";"Cover";636
"5717";682.848318030916;"Absolute distance";"Cover + Spatial 
 structure";636
"5718";762.711930419617;"Absolute distance";"Spatial 
 structure";636
"5719";682.284580838652;"Relative distance";"Cover";636
"5720";629.969105315623;"Relative distance";"Cover + Spatial 
 structure";636
"5721";746.901406203489;"Relative distance";"Spatial 
 structure";636
"5722";803.802039646097;"Size tipping";"Cover";636
"5723";740.748976286111;"Size tipping";"Cover + Spatial 
 structure";636
"5724";750.747505308694;"Size tipping";"Spatial 
 structure";636
"5725";763.758884405724;"Absolute distance";"Cover";637
"5726";658.150676029836;"Absolute distance";"Cover + Spatial 
 structure";637
"5727";775.832576623719;"Absolute distance";"Spatial 
 structure";637
"5728";721.252056798701;"Relative distance";"Cover";637
"5729";658.189978432243;"Relative distance";"Cover + Spatial 
 structure";637
"5730";773.840390650105;"Relative distance";"Spatial 
 structure";637
"5731";799.231890666993;"Size tipping";"Cover";637
"5732";763.554869975565;"Size tipping";"Cover + Spatial 
 structure";637
"5733";780.658573175684;"Size tipping";"Spatial 
 structure";637
"5734";782.353427539641;"Absolute distance";"Cover";638
"5735";725.457341833335;"Absolute distance";"Cover + Spatial 
 structure";638
"5736";798.461175591921;"Absolute distance";"Spatial 
 structure";638
"5737";711.096738831118;"Relative distance";"Cover";638
"5738";644.628679002937;"Relative distance";"Cover + Spatial 
 structure";638
"5739";785.44400037216;"Relative distance";"Spatial 
 structure";638
"5740";810.020853739263;"Size tipping";"Cover";638
