"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"CV_PSD";"fmax_PSD";"Resolution";"ID"
"1128";0.760227272727273;3.64163609186031;1.56657090379449;-0.964275247878664;0.0671373801256614;0.27739029771296;4.11001281827569;0.802028165663155;1.35621479074295;4.53762921074061;-0.283530920801998;"No change";214
"2128";0.760227272727273;3.09376679204729;1.40352722239661;-1.24328622191331;0.0142387873507665;0.255654371867282;1.86833775963887;NA;NA;1.72961908549876;-0.125394574690942;"/2";214
"3128";0.759554638143492;2.57881972514147;1.22235484329748;-1.5457996356279;0.00314240888850667;0.157137107705723;0.64665623563337;NA;NA;NA;-0.0378630313548175;"/3";214
"1129";0.770103305785124;3.6396319051324;1.55311316134775;-0.972320706233876;0.0624793730049412;0.277941836688726;4.05387944324738;0.781066772202344;1.3261245647953;4.75225573159106;-0.26996123029406;"No change";215
"2129";0.770103305785124;3.06737683089214;1.38205335364458;-1.62668785923695;0.0138507031591522;0.295045620278324;1.96024652427504;0.925367625083136;1.35225861011813;2.81769130866963;-0.113474150431996;"/2";215
"3129";0.769771272492233;2.56857257097161;1.20501218172248;-2.97132882329262;0.00332482149170584;0.268745769427613;1.05723244483529;NA;NA;1.41257199120377;-0.0310649086409964;"/3";215
"1130";0.718615702479339;3.57959805641011;1.60567907241692;-0.731478428603938;0.0775517681891972;0.359843228323236;4.39532726055619;0.747186511874767;1.38506722139786;6.80149623611628;-0.348502994525586;"No change";216
"2130";0.718615702479339;2.9980868285504;1.42840291447262;-1.12360989055251;0.0197185867758784;0.372238211182104;2.30489799633481;1;1.36703360757962;3.29133268763947;-0.16038217654804;"/2";216
"3130";0.718375346635808;2.57790106333796;1.27773860611399;-2.37166348004954;0.00553452603629171;0.267374810318664;1.29343535812662;NA;NA;1.41310132205664;-0.0470652499874376;"/3";216
"1131";0.390092795498201;3.63978084471877;2.23329410332739;0.437727339724441;0.171570038016714;0.600409398866013;6.0576737626592;0.289188687688938;NA;2.45481534166329;-2.89029059894632;"No change";217
"2131";0.390205399912905;3.1925229460488;2.10189350843984;0.189928741031282;0.117731584821429;0.273531865939882;4.64158093714685;0.621592130612199;1.26874877787987;3.58937733274894;-1.93795810830832;"/2";217
"3131";0.390092795498201;2.64941621962764;1.91570995223573;-0.0772647541083501;0.0783086860199129;0.126546959361041;3.38120062634444;0.694826454201051;1.30982430542889;3.90931992665189;-1.56157961568214;"/3";217
"1132";0.410148887626365;3.65968206503815;2.18861132081541;0.363699931765998;0.174505517787904;0.622357406609456;6.12806488732536;0.45316242515085;1.15656562585512;3.53968515772295;-2.26801042189539;"No change";218
"2132";0.410219190013064;3.24324324324324;2.06763748248654;0.0877742263847454;0.123247545992854;0.33316930717545;4.84867350502858;0.501922429750026;1.27171570424599;3.33991635920991;-2.10666311511111;"/2";218
"3132";0.410148887626365;2.75124816446402;1.90328973134519;-0.133916461969232;0.0862461655285729;0.224884864188518;3.591631285836;0.584007891369597;1.31739029369131;5.19049812365666;-1.24295006038733;"/3";218
"1133";0.45786326867408;3.70448278578744;2.09072832947828;0.159289878035454;0.184152664573432;0.637819274732172;6.21644686194085;0.413786889719141;1.14481749797159;5.1267117867954;-1.40421039429308;"No change";219
"2133";0.459881695456525;3.34880722114765;1.98539023541274;-0.0766865448110485;0.126289551597334;0.320492439393464;4.77918815897152;0.556979969497953;0.848125457789413;4.86224319574234;-1.2620965640354;"/2";219
"3133";0.457863268674079;2.94100222167366;1.85993509443876;-0.238844673394297;0.0818054625201616;0.192816734427519;3.58395073760059;0.609115578759199;1.29320347900049;4.63601189774422;-1.08386881919147;"/3";219
"1134";0.253532812091371;3.46923241089848;2.61619539032415;1.09519401216724;0.129708598842971;0.596663410185865;5.99401288682358;0.474345313794901;1.30023527495457;2.47790759491063;-4.13642084879586;"No change";22
"2134";0.25338401799971;2.85621414913958;2.42234610718797;0.751490796467027;0.107013431697225;0.405817520371439;4.92980269456412;0.578832330308587;NA;2.60879239270122;-3.36121766366169;"/2";22
"3134";0.253532812091371;2.1832242712671;2.15306483570918;0.465924886949752;0.0859070279643196;0.365266888025934;3.91334478733852;0.644818868725634;0.796167050516547;2.41389366275077;-3.23285177872417;"/3";22
"1135";0.379338732645069;3.13766203296381;2.11280366647572;0.472971822170043;0.102427026512068;0.428071044029193;4.97275505034962;0.527538099893023;1.37963551981414;8.92968671156358;-1.84546334130464;"No change";220
"2135";0.379338732645069;2.10320562939797;1.71278839039584;-0.184050990554683;0.0666564195019724;0.498641076153658;3.54560891352707;0.733427188048499;1.4978222315913;9.18601492185504;-1.08438503503651;"/2";220
"3135";0.37562358276644;1.40579710144928;1.31977222060706;-0.651089377869947;0.0491536458333333;0.580427359271524;2.90012254239182;1;1.63512829082065;6.05060819895057;-0.468209321611571;"/3";220
"1136";0.358001067995728;2.92032318210068;2.09891359831494;0.492180587889476;0.0802314328692293;0.362892313713328;4.16053313098095;0.647033122599688;1.03128612648746;3.34192742617256;-3.44634520182343;"No change";221
"2136";0.358001067995728;1.63261296660118;1.51740108766252;-0.277638890442578;0.0570917570677186;0.413383043576834;2.91120710975074;0.713702399097962;1.58174450062975;7.18657729449551;-1.65226069085977;"/2";221
"3136";0.356621315192744;1.02395209580838;1.05475054603012;-0.808695344286038;0.0389309024774125;0.424964339144754;2.47842179689333;0.914801147937465;1.68160235565006;6.65559897948984;-0.361350580744332;"/3";221
"1137";0.348033107867569;3.0869454034011;2.18263972557301;0.700144842174174;0.0988290403920827;0.428876697540299;4.44155076213743;0.659808317598475;1.39274059745266;2.68509530735238;-3.9446793376954;"No change";222
"2137";0.348033107867569;2.18947368421053;1.83911885428325;-0.0105157824728406;0.0629000588976551;0.328426731588239;2.86960148750115;0.778054648572276;1.50656319173592;3.01776212550879;-3.08077142274257;"/2";222
"3137";0.349614512471655;1.81284403669725;1.64582102750035;-0.562548359091637;0.041181389069108;0.267089868234511;2.12509814300827;1;1.72257412607187;6.82538864002184;-0.481002673071481;"/3";222
"1138";0.326452578704831;3.5332044198895;2.38167580899441;0.734779892741345;0.147000532532664;0.531729852046069;5.67248420621846;0.365316758960781;NA;1.62898963248084;-4.39226017167506;"No change";223
"2138";0.326544128320511;2.94380717293451;2.19889388414359;0.332024712103498;0.101171529201545;0.206041453050966;4.11114315391043;0.441861808999227;NA;1.58399470322287;-4.19088935491428;"/2";223
"3138";0.326452578704831;2.26007802340702;1.93486991846672;0.0401245983591919;0.0662238152472528;0.108458609127058;2.94458407524601;0.562389363601818;NA;2.0700716852666;-3.23079627954208;"/3";223
"1139";0.510636762889015;3.67427239333145;1.97345190222906;-0.0342007497991841;0.169983527018479;0.556410207932617;5.73925081203877;0.471983271856196;NA;4.0263380824766;-1.90087552133109;"No change";224
"2139";0.511023007693424;3.26788770968846;1.85548448079863;-0.327450816629262;0.101879450564432;0.218008248980412;4.12047774042914;0.647269516245776;0.83407362814015;5.57179690147458;-0.987188034722055;"/2";224
"3139";0.510636762889015;2.79015186378279;1.69819280319094;-0.593915633834463;0.0578927606922399;0.149760469718235;2.82395009207348;0.626411569499008;1.30135887236344;5.37391426010933;-0.499607234049215;"/3";224
"1140";0.4660245831417;3.60527894421116;2.04591603750341;0.144776585884556;0.160220525753838;0.489399067121811;5.4832227115971;0.317788608527223;NA;2.92207521648333;-2.38584790628558;"No change";225
"2140";0.465842284801858;3.08728763913298;1.89120106551397;-0.182250554745288;0.0905319912812314;0.14382124311325;3.83088509312678;0.542744607816674;1.24972363342444;3.43377258274212;-1.85088372927111;"/2";225
"3140";0.4660245831417;2.4656699889258;1.66598046406972;-0.540267811891193;0.0524145511124678;0.073018081647891;2.58286483360565;0.607537662466796;1.30198877100033;5.19495188856666;-0.75275778862059;"/3";225
"1141";0.144025;3.04947057802465;3.05273637794056;1.90069566448043;0.0649968606192477;0.428599933303965;5.05664018539259;0.506889520649313;0.756128569613934;1.58762416164478;-5.24477659962001;"No change";226
"2141";0.144025;1.91011235955056;2.58493045068181;1.10047029111049;0.0593819711538462;0.366857888451918;3.86789722242222;0.525755794889962;0.915949128757934;1.84300771597161;-4.15409456662788;"/2";226
"3141";0.144551576369758;1.09289617486339;2.02295011892607;0.626012010771205;0.0576199999042586;0.399991484297356;3.32837603735532;0.663824399308761;1.00174524450791;1.90780540632448;-3.5918177412708;"/3";226
"1142";0.225225;3.28671328671329;2.68054344088883;1.25911375671365;0.10560187762605;0.56328653403958;5.86342021863071;0.713436578931951;1.36631264860752;6.74479687595022;-2.22887005517177;"No change";227
"2142";0.225225;2.44562334217507;2.38495541255322;0.696429374063865;0.0952964743589744;0.587255513134478;4.68556505107906;0.779338550336662;1.24107535959819;5.97184174326889;-1.91664265137475;"/2";227
"3142";0.227017651260076;1.71634615384615;2.02292520774716;0.306794722664689;0.0993221507352941;0.602809588072746;4.21252630882188;0.838363869035733;1.54330254631741;5.42367748819973;-1.582485765778;"/3";227
"1143";0.1601;3.07682698313554;2.95585552466324;1.76058411923099;0.0702210784313726;0.430522212795761;5.1700702186966;0.45990036411429;0.803233547511405;1.96698791913576;-4.42702400060462;"No change";228
"2143";0.1601;2.04682274247492;2.54824536810111;0.884777093524906;0.0595124599358974;0.35307512740971;3.91484900781982;0.549627935857831;NA;1.95069442588433;-3.69288747551148;"/2";228
"3143";0.159014386287114;1.12918660287081;1.96025815412259;0.644334832405205;0.0527127733417586;0.395332525843277;3.39290307151949;0.692298583698621;1.0325661289708;3.00466425069058;-2.55626358856983;"/3";228
"1144";0.387086697424068;3.52399279905643;2.20870125136175;0.453343317729771;0.153656439692204;0.604752984506883;5.98093727006741;0.734165744361089;1.33522639424903;4.28232366505018;-2.37084705683621;"No change";229
"2144";0.387086697424068;2.97112027927642;2.03804566679321;0.0688726441569658;0.111324459134615;0.500439786186391;4.53322837768926;0.804611447140955;1.4287897924859;3.82547527414069;-2.15488124928141;"/2";229
"3144";0.387086697424068;2.44705882352941;1.84399340990147;-0.333954572998174;0.0925115565527682;0.455859688105601;3.75606387931365;0.621061299689001;1.49467406385555;5.42007274604739;-0.81147101986371;"/3";229
"1145";0.186528871213556;3.42235544382131;2.90949828671974;1.57040188239875;0.101135271224533;0.566523790282884;5.91881753845224;0.413769688284377;NA;1.90579477298887;-4.71959064833818;"No change";23
"2145";0.185930468863405;2.6916963551658;2.67255410863606;1.05184428373602;0.0847740209864806;0.375075447955204;4.75708150476383;0.474781465305694;0.524010949685216;1.72821290029971;-4.52019310205689;"/2";23
"3145";0.186528871213556;1.95143884892086;2.34773621816875;0.69808518439943;0.0714618404143867;0.341955570592848;3.77461004232335;0.593145626187821;0.697888482254897;1.91028968855431;-3.75957818686505;"/3";23
"1146";0.314806805074971;3.38844363025723;2.37616685538683;0.800663077067939;0.129619075642135;0.569768147183619;6.08049057387869;0.534753415969072;1.32686220777945;6.01867511830479;-2.22774621319554;"No change";230
"2146";0.314806805074971;2.72031317964332;2.15654315878937;0.423143612862706;0.0935177884615385;0.539654339427198;4.67626017494474;0.694974193677514;1.07147775199037;5.02825460483985;-2.04654010548545;"/2";230
"3146";0.314806805074971;2.3894297635605;2.02685089035792;0.0455151389660592;0.0805792656370146;0.530601842441235;3.65680838798926;0.808878469480037;1.50326779332973;6.21208911343694;-1.18554502766769;"/3";230
"1147";0.546448481353326;3.49668000527681;1.85612919437431;-0.168469424244034;0.12580895638327;0.314704989336127;4.8471952366563;0.514339357066919;1.26951284007278;6.20562521446691;-1.07320257314274;"No change";231
"2147";0.546448481353326;2.78813166434863;1.62968696313632;-0.550664062712735;0.0534067107371795;0.219211936602149;3.08250103942136;0.778455838992711;1.40395459436363;5.79761150959879;-0.466549394377648;"/2";231
"3147";0.546448481353326;1.96075471698113;1.27764470478723;-1.19490886156132;0.0253683791991061;0.282718513081509;2.01816224794336;1;1.53273826191471;3.28901614085933;-0.230796026855379;"/3";231
"1148";0.189703216730244;3.43173607149648;2.89536072167562;1.56167037116254;0.105555489018224;0.554768283557291;5.64686941673295;0.23478714477734;NA;1.2195212221712;-5.55950096673226;"No change";232
"2148";0.190421323849615;2.78599021375225;2.68311953058707;1.0821733742776;0.0856841708184612;0.257496389996277;4.29316775721293;0.263791766667269;NA;1.00951083750465;-5.3564411262575;"/2";232
"3148";0.189703216730244;2.04777594728171;2.37904874570287;0.612341818355421;0.0683320826549993;0.146951564907742;3.33204666509558;0.419756650182629;NA;1.14840069264112;-4.5362584800383;"/3";232
"1149";0.164714263813363;3.48590199835751;3.05226987451319;1.78416285016118;0.0964703402220295;0.596617804400148;5.88797814053738;0.226951132444728;NA;0.981133423722246;-5.85423359718071;"No change";233
"2149";0.164546741181594;2.87152777777778;2.8594048231033;1.33182211467377;0.0792562478311521;0.295243056382111;4.61906249004235;0.347250770887551;NA;0.989634714014788;-4.86738930204107;"/2";233
"3149";0.164714263813363;2.21497797356828;2.59878549996619;0.99509486750474;0.0673719632776346;0.157017170101865;3.49858869400635;0.439740706024048;NA;1.05503503627094;-4.4703005122465;"/3";233
"1150";0.233972711450189;3.44166506070534;2.68850617171478;1.21696619925755;0.119073060192367;0.524071266935324;5.70044009961457;0.230316157807941;NA;1.32505545945621;-4.89125133779404;"No change";234
"2150";0.234712948178255;2.77019673503558;2.4683103497432;0.720881359626147;0.08998142204718;0.251451714140199;4.47924176059334;0.255393755430509;NA;1.33237764324017;-4.46192419393291;"/2";234
"3150";0.233972711450189;2.02828282828283;2.15974032584203;0.243977241958662;0.0717096796379204;0.218018204985033;3.44900775027582;0.587958949800084;0.471603567520529;2.50691400500739;-2.84677785993066;"/3";234
"1151";0.100025;3.16970757310672;3.45597445964158;2.49876878908078;0.0534710753051221;0.485857545273304;5.22873752623463;0.350543836978991;NA;1.71190071446216;-4.45459732750872;"No change";235
"2151";0.100025;2.23174603174603;3.10511937722387;1.80853392088617;0.0488296274038462;0.274236433750758;3.9129703404897;0.490704830874979;0.594283188184529;1.6171060162869;-4.0285568216841;"/2";235
"3151";0.101061116212631;1.36363636363636;2.60218476243441;0.97527899040133;0.049681121227788;0.261703291960502;3.27347891521152;0.386101980713743;0.64865747348003;1.47225395233007;-3.76418896721159;"/3";235
"1152";0.1652;3.31628329297821;2.99944308365978;1.7486384983075;0.0865592086834734;0.536392762513341;5.50797145202513;0.39865588646085;0.682348751064776;1.37580371100001;-4.94064292227622;"No change";236
"2152";0.1652;2.51102941176471;2.72129121117005;1.16404644465317;0.0798956730769231;0.317590640225435;4.17151911330114;0.283958051996648;0.638138854473512;1.36835484168842;-4.41454982637944;"/2";236
"3152";0.163962860932558;1.69375;2.33506034017754;0.683672893758322;0.0660270541321998;0.301201805653861;3.45393259109601;0.721444941025592;0.858573533744143;1.83060065560273;-3.40257574163228;"/3";236
"1153";0.187225;3.37615168914408;2.89218068418953;1.58326995376527;0.0990692395708283;0.589860959712184;5.78530421094239;0.370240738024788;NA;1.94959222013945;-4.17663980494893;"No change";237
"2153";0.187225;2.73100303951368;2.68011313230495;1.0976492490572;0.0836643028846154;0.422484987209452;4.409877830313;0.443739770416267;0.753489072187931;1.91102838865544;-3.65351231027664;"/2";237
"3153";0.189138863381288;2.19191919191919;2.45005131022291;0.521651566427582;0.0768226773131127;0.330559978065734;3.74469236154692;0.460354003278518;0.758853242924195;1.66811750573044;-3.4889603558311;"/3";237
